sentence1	sentence2	gold_label
A 2190 g meat is heavy. A 1450 g meat is light.	A 1339 g meat is light.	entailment
A 2190 g meat is heavy. A 1450 g meat is light.	A 1376 g meat is light.	entailment
A 2190 g meat is heavy. A 1450 g meat is light.	A 1413 g meat is light.	entailment
A 2190 g meat is heavy. A 1450 g meat is light.	A 2227 g meat is light.	contradiction
A 2190 g meat is heavy. A 1450 g meat is light.	A 2264 g meat is light.	contradiction
A 2190 g meat is heavy. A 1450 g meat is light.	A 2301 g meat is light.	contradiction
A 2190 g meat is heavy. A 1450 g meat is light.	A 2338 g meat is light.	contradiction
A 2190 g meat is heavy. A 1450 g meat is light.	A 2412 g meat is light.	contradiction
A 2190 g meat is heavy. A 1450 g meat is light.	A 2449 g meat is light.	contradiction
A 2190 g meat is heavy. A 1450 g meat is light.	A 2486 g meat is light.	contradiction
A 120 kg cow is heavy. A 80 kg cow is light.	A 64 kg cow is heavy.	contradiction
A 120 kg cow is heavy. A 80 kg cow is light.	A 66 kg cow is heavy.	contradiction
A 120 kg cow is heavy. A 80 kg cow is light.	A 68 kg cow is heavy.	contradiction
A 120 kg cow is heavy. A 80 kg cow is light.	A 70 kg cow is heavy.	contradiction
A 120 kg cow is heavy. A 80 kg cow is light.	A 72 kg cow is heavy.	contradiction
A 120 kg cow is heavy. A 80 kg cow is light.	A 74 kg cow is heavy.	contradiction
A 120 kg cow is heavy. A 80 kg cow is light.	A 76 kg cow is heavy.	contradiction
A 120 kg cow is heavy. A 80 kg cow is light.	A 78 kg cow is heavy.	contradiction
A 120 kg cow is heavy. A 80 kg cow is light.	A 80 kg cow is heavy.	contradiction
A 120 kg cow is heavy. A 80 kg cow is light.	A 120 kg cow is heavy.	entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 122 kg cow is heavy.	entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 124 kg cow is heavy.	entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 126 kg cow is heavy.	entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 128 kg cow is heavy.	entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 130 kg cow is heavy.	entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 134 kg cow is heavy.	entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 136 kg cow is heavy.	entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 62 kg cow is light.	entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 64 kg cow is light.	entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 66 kg cow is light.	entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 70 kg cow is light.	entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 72 kg cow is light.	entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 74 kg cow is light.	entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 76 kg cow is light.	entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 80 kg cow is light.	entailment
A 120 kg cow is heavy. A 80 kg cow is light.	A 120 kg cow is light.	contradiction
A 120 kg cow is heavy. A 80 kg cow is light.	A 122 kg cow is light.	contradiction
A 120 kg cow is heavy. A 80 kg cow is light.	A 126 kg cow is light.	contradiction
A 120 kg cow is heavy. A 80 kg cow is light.	A 128 kg cow is light.	contradiction
A 120 kg cow is heavy. A 80 kg cow is light.	A 130 kg cow is light.	contradiction
A 120 kg cow is heavy. A 80 kg cow is light.	A 132 kg cow is light.	contradiction
A 120 kg cow is heavy. A 80 kg cow is light.	A 134 kg cow is light.	contradiction
A 120 kg cow is heavy. A 80 kg cow is light.	A 138 kg cow is light.	contradiction
A 90 kg bed is heavy. A 50 kg bed is light.	A 32 kg bed is heavy.	contradiction
A 90 kg bed is heavy. A 50 kg bed is light.	A 34 kg bed is heavy.	contradiction
A 90 kg bed is heavy. A 50 kg bed is light.	A 38 kg bed is heavy.	contradiction
A 90 kg bed is heavy. A 50 kg bed is light.	A 40 kg bed is heavy.	contradiction
A 90 kg bed is heavy. A 50 kg bed is light.	A 42 kg bed is heavy.	contradiction
A 90 kg bed is heavy. A 50 kg bed is light.	A 44 kg bed is heavy.	contradiction
A 90 kg bed is heavy. A 50 kg bed is light.	A 46 kg bed is heavy.	contradiction
A 90 kg bed is heavy. A 50 kg bed is light.	A 48 kg bed is heavy.	contradiction
A 90 kg bed is heavy. A 50 kg bed is light.	A 50 kg bed is heavy.	contradiction
A 90 kg bed is heavy. A 50 kg bed is light.	A 90 kg bed is heavy.	entailment
A 90 kg bed is heavy. A 50 kg bed is light.	A 92 kg bed is heavy.	entailment
A 90 kg bed is heavy. A 50 kg bed is light.	A 94 kg bed is heavy.	entailment
A 90 kg bed is heavy. A 50 kg bed is light.	A 96 kg bed is heavy.	entailment
A 90 kg bed is heavy. A 50 kg bed is light.	A 98 kg bed is heavy.	entailment
A 90 kg bed is heavy. A 50 kg bed is light.	A 100 kg bed is heavy.	entailment
A 90 kg bed is heavy. A 50 kg bed is light.	A 102 kg bed is heavy.	entailment
A 90 kg bed is heavy. A 50 kg bed is light.	A 106 kg bed is heavy.	entailment
A 90 kg bed is heavy. A 50 kg bed is light.	A 108 kg bed is heavy.	entailment
A 90 kg bed is heavy. A 50 kg bed is light.	A 32 kg bed is light.	entailment
A 90 kg bed is heavy. A 50 kg bed is light.	A 34 kg bed is light.	entailment
A 90 kg bed is heavy. A 50 kg bed is light.	A 36 kg bed is light.	entailment
A 90 kg bed is heavy. A 50 kg bed is light.	A 38 kg bed is light.	entailment
A 90 kg bed is heavy. A 50 kg bed is light.	A 42 kg bed is light.	entailment
A 90 kg bed is heavy. A 50 kg bed is light.	A 44 kg bed is light.	entailment
A 90 kg bed is heavy. A 50 kg bed is light.	A 48 kg bed is light.	entailment
A 90 kg bed is heavy. A 50 kg bed is light.	A 50 kg bed is light.	entailment
A 90 kg bed is heavy. A 50 kg bed is light.	A 90 kg bed is light.	contradiction
A 90 kg bed is heavy. A 50 kg bed is light.	A 92 kg bed is light.	contradiction
A 90 kg bed is heavy. A 50 kg bed is light.	A 94 kg bed is light.	contradiction
A 90 kg bed is heavy. A 50 kg bed is light.	A 96 kg bed is light.	contradiction
A 90 kg bed is heavy. A 50 kg bed is light.	A 104 kg bed is light.	contradiction
A 90 kg bed is heavy. A 50 kg bed is light.	A 108 kg bed is light.	contradiction
A 170 kg mustang is heavy. A 110 kg mustang is light.	A 86 kg mustang is heavy.	contradiction
A 170 kg mustang is heavy. A 110 kg mustang is light.	A 89 kg mustang is heavy.	contradiction
A 170 kg mustang is heavy. A 110 kg mustang is light.	A 92 kg mustang is heavy.	contradiction
A 170 kg mustang is heavy. A 110 kg mustang is light.	A 95 kg mustang is heavy.	contradiction
A 170 kg mustang is heavy. A 110 kg mustang is light.	A 104 kg mustang is heavy.	contradiction
A 170 kg mustang is heavy. A 110 kg mustang is light.	A 107 kg mustang is heavy.	contradiction
A 170 kg mustang is heavy. A 110 kg mustang is light.	A 110 kg mustang is heavy.	contradiction
A 170 kg mustang is heavy. A 110 kg mustang is light.	A 170 kg mustang is heavy.	entailment
A 170 kg mustang is heavy. A 110 kg mustang is light.	A 176 kg mustang is heavy.	entailment
A 170 kg mustang is heavy. A 110 kg mustang is light.	A 179 kg mustang is heavy.	entailment
A 170 kg mustang is heavy. A 110 kg mustang is light.	A 182 kg mustang is heavy.	entailment
A 170 kg mustang is heavy. A 110 kg mustang is light.	A 188 kg mustang is heavy.	entailment
A 170 kg mustang is heavy. A 110 kg mustang is light.	A 194 kg mustang is heavy.	entailment
A 170 kg mustang is heavy. A 110 kg mustang is light.	A 197 kg mustang is heavy.	entailment
A 170 kg mustang is heavy. A 110 kg mustang is light.	A 83 kg mustang is light.	entailment
A 170 kg mustang is heavy. A 110 kg mustang is light.	A 86 kg mustang is light.	entailment
A 170 kg mustang is heavy. A 110 kg mustang is light.	A 92 kg mustang is light.	entailment
A 170 kg mustang is heavy. A 110 kg mustang is light.	A 95 kg mustang is light.	entailment
A 170 kg mustang is heavy. A 110 kg mustang is light.	A 101 kg mustang is light.	entailment
A 170 kg mustang is heavy. A 110 kg mustang is light.	A 104 kg mustang is light.	entailment
A 170 kg mustang is heavy. A 110 kg mustang is light.	A 107 kg mustang is light.	entailment
A 170 kg mustang is heavy. A 110 kg mustang is light.	A 110 kg mustang is light.	entailment
A 170 kg mustang is heavy. A 110 kg mustang is light.	A 176 kg mustang is light.	contradiction
A 170 kg mustang is heavy. A 110 kg mustang is light.	A 179 kg mustang is light.	contradiction
A 170 kg mustang is heavy. A 110 kg mustang is light.	A 185 kg mustang is light.	contradiction
A 170 kg mustang is heavy. A 110 kg mustang is light.	A 188 kg mustang is light.	contradiction
A 170 kg mustang is heavy. A 110 kg mustang is light.	A 197 kg mustang is light.	contradiction
A 1200 g pot is heavy. A 800 g pot is light.	A 620 g pot is heavy.	contradiction
A 1200 g pot is heavy. A 800 g pot is light.	A 640 g pot is heavy.	contradiction
A 1200 g pot is heavy. A 800 g pot is light.	A 680 g pot is heavy.	contradiction
A 1200 g pot is heavy. A 800 g pot is light.	A 700 g pot is heavy.	contradiction
A 1200 g pot is heavy. A 800 g pot is light.	A 720 g pot is heavy.	contradiction
A 1200 g pot is heavy. A 800 g pot is light.	A 760 g pot is heavy.	contradiction
A 1200 g pot is heavy. A 800 g pot is light.	A 780 g pot is heavy.	contradiction
A 1200 g pot is heavy. A 800 g pot is light.	A 800 g pot is heavy.	contradiction
A 1200 g pot is heavy. A 800 g pot is light.	A 1200 g pot is heavy.	entailment
A 1200 g pot is heavy. A 800 g pot is light.	A 1220 g pot is heavy.	entailment
A 1200 g pot is heavy. A 800 g pot is light.	A 1240 g pot is heavy.	entailment
A 1200 g pot is heavy. A 800 g pot is light.	A 1260 g pot is heavy.	entailment
A 1200 g pot is heavy. A 800 g pot is light.	A 1320 g pot is heavy.	entailment
A 1200 g pot is heavy. A 800 g pot is light.	A 1340 g pot is heavy.	entailment
A 1200 g pot is heavy. A 800 g pot is light.	A 1360 g pot is heavy.	entailment
A 1200 g pot is heavy. A 800 g pot is light.	A 1380 g pot is heavy.	entailment
A 1200 g pot is heavy. A 800 g pot is light.	A 620 g pot is light.	entailment
A 1200 g pot is heavy. A 800 g pot is light.	A 640 g pot is light.	entailment
A 1200 g pot is heavy. A 800 g pot is light.	A 660 g pot is light.	entailment
A 1200 g pot is heavy. A 800 g pot is light.	A 680 g pot is light.	entailment
A 1200 g pot is heavy. A 800 g pot is light.	A 700 g pot is light.	entailment
A 1200 g pot is heavy. A 800 g pot is light.	A 720 g pot is light.	entailment
A 1200 g pot is heavy. A 800 g pot is light.	A 760 g pot is light.	entailment
A 1200 g pot is heavy. A 800 g pot is light.	A 780 g pot is light.	entailment
A 1200 g pot is heavy. A 800 g pot is light.	A 800 g pot is light.	entailment
A 1200 g pot is heavy. A 800 g pot is light.	A 1200 g pot is light.	contradiction
A 1200 g pot is heavy. A 800 g pot is light.	A 1220 g pot is light.	contradiction
A 1200 g pot is heavy. A 800 g pot is light.	A 1240 g pot is light.	contradiction
A 1200 g pot is heavy. A 800 g pot is light.	A 1260 g pot is light.	contradiction
A 1200 g pot is heavy. A 800 g pot is light.	A 1280 g pot is light.	contradiction
A 1200 g pot is heavy. A 800 g pot is light.	A 1300 g pot is light.	contradiction
A 1200 g pot is heavy. A 800 g pot is light.	A 1320 g pot is light.	contradiction
A 1200 g pot is heavy. A 800 g pot is light.	A 1360 g pot is light.	contradiction
A 34020 kg train is heavy. A 22680 kg train is light.	A 17577 kg train is heavy.	contradiction
A 34020 kg train is heavy. A 22680 kg train is light.	A 18144 kg train is heavy.	contradiction
A 34020 kg train is heavy. A 22680 kg train is light.	A 18711 kg train is heavy.	contradiction
A 34020 kg train is heavy. A 22680 kg train is light.	A 19278 kg train is heavy.	contradiction
A 34020 kg train is heavy. A 22680 kg train is light.	A 19845 kg train is heavy.	contradiction
A 34020 kg train is heavy. A 22680 kg train is light.	A 20412 kg train is heavy.	contradiction
A 34020 kg train is heavy. A 22680 kg train is light.	A 20979 kg train is heavy.	contradiction
A 34020 kg train is heavy. A 22680 kg train is light.	A 21546 kg train is heavy.	contradiction
A 34020 kg train is heavy. A 22680 kg train is light.	A 22680 kg train is heavy.	contradiction
A 34020 kg train is heavy. A 22680 kg train is light.	A 34020 kg train is heavy.	entailment
A 34020 kg train is heavy. A 22680 kg train is light.	A 35154 kg train is heavy.	entailment
A 34020 kg train is heavy. A 22680 kg train is light.	A 35721 kg train is heavy.	entailment
A 34020 kg train is heavy. A 22680 kg train is light.	A 36288 kg train is heavy.	entailment
A 34020 kg train is heavy. A 22680 kg train is light.	A 37422 kg train is heavy.	entailment
A 34020 kg train is heavy. A 22680 kg train is light.	A 37989 kg train is heavy.	entailment
A 34020 kg train is heavy. A 22680 kg train is light.	A 17577 kg train is light.	entailment
A 34020 kg train is heavy. A 22680 kg train is light.	A 18711 kg train is light.	entailment
A 34020 kg train is heavy. A 22680 kg train is light.	A 19278 kg train is light.	entailment
A 34020 kg train is heavy. A 22680 kg train is light.	A 19845 kg train is light.	entailment
A 34020 kg train is heavy. A 22680 kg train is light.	A 20412 kg train is light.	entailment
A 34020 kg train is heavy. A 22680 kg train is light.	A 20979 kg train is light.	entailment
A 34020 kg train is heavy. A 22680 kg train is light.	A 21546 kg train is light.	entailment
A 34020 kg train is heavy. A 22680 kg train is light.	A 22113 kg train is light.	entailment
A 34020 kg train is heavy. A 22680 kg train is light.	A 22680 kg train is light.	entailment
A 34020 kg train is heavy. A 22680 kg train is light.	A 34020 kg train is light.	contradiction
A 34020 kg train is heavy. A 22680 kg train is light.	A 35154 kg train is light.	contradiction
A 34020 kg train is heavy. A 22680 kg train is light.	A 35721 kg train is light.	contradiction
A 34020 kg train is heavy. A 22680 kg train is light.	A 36855 kg train is light.	contradiction
A 34020 kg train is heavy. A 22680 kg train is light.	A 37422 kg train is light.	contradiction
A 34020 kg train is heavy. A 22680 kg train is light.	A 37989 kg train is light.	contradiction
A 34020 kg train is heavy. A 22680 kg train is light.	A 38556 kg train is light.	contradiction
A 34020 kg train is heavy. A 22680 kg train is light.	A 39123 kg train is light.	contradiction
A 1840 kg sculpture is heavy. A 1220 kg sculpture is light.	A 941 kg sculpture is heavy.	contradiction
A 1840 kg sculpture is heavy. A 1220 kg sculpture is light.	A 1065 kg sculpture is heavy.	contradiction
A 1840 kg sculpture is heavy. A 1220 kg sculpture is light.	A 1127 kg sculpture is heavy.	contradiction
A 1840 kg sculpture is heavy. A 1220 kg sculpture is light.	A 1158 kg sculpture is heavy.	contradiction
A 1840 kg sculpture is heavy. A 1220 kg sculpture is light.	A 1189 kg sculpture is heavy.	contradiction
A 1840 kg sculpture is heavy. A 1220 kg sculpture is light.	A 1220 kg sculpture is heavy.	contradiction
A 1840 kg sculpture is heavy. A 1220 kg sculpture is light.	A 1840 kg sculpture is heavy.	entailment
A 1840 kg sculpture is heavy. A 1220 kg sculpture is light.	A 1871 kg sculpture is heavy.	entailment
A 1840 kg sculpture is heavy. A 1220 kg sculpture is light.	A 1933 kg sculpture is heavy.	entailment
A 1840 kg sculpture is heavy. A 1220 kg sculpture is light.	A 1964 kg sculpture is heavy.	entailment
A 1840 kg sculpture is heavy. A 1220 kg sculpture is light.	A 2026 kg sculpture is heavy.	entailment
A 1840 kg sculpture is heavy. A 1220 kg sculpture is light.	A 2057 kg sculpture is heavy.	entailment
A 1840 kg sculpture is heavy. A 1220 kg sculpture is light.	A 2088 kg sculpture is heavy.	entailment
A 1840 kg sculpture is heavy. A 1220 kg sculpture is light.	A 2119 kg sculpture is heavy.	entailment
A 1840 kg sculpture is heavy. A 1220 kg sculpture is light.	A 972 kg sculpture is light.	entailment
A 1840 kg sculpture is heavy. A 1220 kg sculpture is light.	A 1003 kg sculpture is light.	entailment
A 1840 kg sculpture is heavy. A 1220 kg sculpture is light.	A 1065 kg sculpture is light.	entailment
A 1840 kg sculpture is heavy. A 1220 kg sculpture is light.	A 1096 kg sculpture is light.	entailment
A 1840 kg sculpture is heavy. A 1220 kg sculpture is light.	A 1127 kg sculpture is light.	entailment
A 1840 kg sculpture is heavy. A 1220 kg sculpture is light.	A 1189 kg sculpture is light.	entailment
A 1840 kg sculpture is heavy. A 1220 kg sculpture is light.	A 1220 kg sculpture is light.	entailment
A 1840 kg sculpture is heavy. A 1220 kg sculpture is light.	A 1840 kg sculpture is light.	contradiction
A 1840 kg sculpture is heavy. A 1220 kg sculpture is light.	A 1871 kg sculpture is light.	contradiction
A 1840 kg sculpture is heavy. A 1220 kg sculpture is light.	A 1902 kg sculpture is light.	contradiction
A 1840 kg sculpture is heavy. A 1220 kg sculpture is light.	A 1933 kg sculpture is light.	contradiction
A 1840 kg sculpture is heavy. A 1220 kg sculpture is light.	A 1964 kg sculpture is light.	contradiction
A 1840 kg sculpture is heavy. A 1220 kg sculpture is light.	A 1995 kg sculpture is light.	contradiction
A 1840 kg sculpture is heavy. A 1220 kg sculpture is light.	A 2026 kg sculpture is light.	contradiction
A 1840 kg sculpture is heavy. A 1220 kg sculpture is light.	A 2057 kg sculpture is light.	contradiction
A 1840 kg sculpture is heavy. A 1220 kg sculpture is light.	A 2088 kg sculpture is light.	contradiction
A 1840 kg sculpture is heavy. A 1220 kg sculpture is light.	A 2119 kg sculpture is light.	contradiction
A 1100 g walnut is heavy. A 720 g walnut is light.	A 568 g walnut is heavy.	contradiction
A 1100 g walnut is heavy. A 720 g walnut is light.	A 587 g walnut is heavy.	contradiction
A 1100 g walnut is heavy. A 720 g walnut is light.	A 606 g walnut is heavy.	contradiction
A 1100 g walnut is heavy. A 720 g walnut is light.	A 625 g walnut is heavy.	contradiction
A 1100 g walnut is heavy. A 720 g walnut is light.	A 644 g walnut is heavy.	contradiction
A 1100 g walnut is heavy. A 720 g walnut is light.	A 682 g walnut is heavy.	contradiction
A 1100 g walnut is heavy. A 720 g walnut is light.	A 701 g walnut is heavy.	contradiction
A 1100 g walnut is heavy. A 720 g walnut is light.	A 720 g walnut is heavy.	contradiction
A 1100 g walnut is heavy. A 720 g walnut is light.	A 1100 g walnut is heavy.	entailment
A 1100 g walnut is heavy. A 720 g walnut is light.	A 1119 g walnut is heavy.	entailment
A 1100 g walnut is heavy. A 720 g walnut is light.	A 1138 g walnut is heavy.	entailment
A 1100 g walnut is heavy. A 720 g walnut is light.	A 1157 g walnut is heavy.	entailment
A 1100 g walnut is heavy. A 720 g walnut is light.	A 1176 g walnut is heavy.	entailment
A 1100 g walnut is heavy. A 720 g walnut is light.	A 1195 g walnut is heavy.	entailment
A 1100 g walnut is heavy. A 720 g walnut is light.	A 1214 g walnut is heavy.	entailment
A 1100 g walnut is heavy. A 720 g walnut is light.	A 1233 g walnut is heavy.	entailment
A 1100 g walnut is heavy. A 720 g walnut is light.	A 1252 g walnut is heavy.	entailment
A 1100 g walnut is heavy. A 720 g walnut is light.	A 1271 g walnut is heavy.	entailment
A 1100 g walnut is heavy. A 720 g walnut is light.	A 549 g walnut is light.	entailment
A 1100 g walnut is heavy. A 720 g walnut is light.	A 568 g walnut is light.	entailment
A 1100 g walnut is heavy. A 720 g walnut is light.	A 587 g walnut is light.	entailment
A 1100 g walnut is heavy. A 720 g walnut is light.	A 606 g walnut is light.	entailment
A 1100 g walnut is heavy. A 720 g walnut is light.	A 625 g walnut is light.	entailment
A 1100 g walnut is heavy. A 720 g walnut is light.	A 644 g walnut is light.	entailment
A 1100 g walnut is heavy. A 720 g walnut is light.	A 682 g walnut is light.	entailment
A 1100 g walnut is heavy. A 720 g walnut is light.	A 720 g walnut is light.	entailment
A 1100 g walnut is heavy. A 720 g walnut is light.	A 1100 g walnut is light.	contradiction
A 1100 g walnut is heavy. A 720 g walnut is light.	A 1119 g walnut is light.	contradiction
A 1100 g walnut is heavy. A 720 g walnut is light.	A 1138 g walnut is light.	contradiction
A 1100 g walnut is heavy. A 720 g walnut is light.	A 1157 g walnut is light.	contradiction
A 1100 g walnut is heavy. A 720 g walnut is light.	A 1176 g walnut is light.	contradiction
A 1100 g walnut is heavy. A 720 g walnut is light.	A 1233 g walnut is light.	contradiction
A 1100 g walnut is heavy. A 720 g walnut is light.	A 1252 g walnut is light.	contradiction
A 1100 g walnut is heavy. A 720 g walnut is light.	A 1271 g walnut is light.	contradiction
A 6620 g iron is heavy. A 4400 g iron is light.	A 3401 g iron is heavy.	contradiction
A 6620 g iron is heavy. A 4400 g iron is light.	A 3512 g iron is heavy.	contradiction
A 6620 g iron is heavy. A 4400 g iron is light.	A 3623 g iron is heavy.	contradiction
A 6620 g iron is heavy. A 4400 g iron is light.	A 3734 g iron is heavy.	contradiction
A 6620 g iron is heavy. A 4400 g iron is light.	A 3845 g iron is heavy.	contradiction
A 6620 g iron is heavy. A 4400 g iron is light.	A 3956 g iron is heavy.	contradiction
A 6620 g iron is heavy. A 4400 g iron is light.	A 4178 g iron is heavy.	contradiction
A 6620 g iron is heavy. A 4400 g iron is light.	A 4289 g iron is heavy.	contradiction
A 6620 g iron is heavy. A 4400 g iron is light.	A 4400 g iron is heavy.	contradiction
A 6620 g iron is heavy. A 4400 g iron is light.	A 6620 g iron is heavy.	entailment
A 6620 g iron is heavy. A 4400 g iron is light.	A 6731 g iron is heavy.	entailment
A 6620 g iron is heavy. A 4400 g iron is light.	A 6842 g iron is heavy.	entailment
A 6620 g iron is heavy. A 4400 g iron is light.	A 7175 g iron is heavy.	entailment
A 6620 g iron is heavy. A 4400 g iron is light.	A 7286 g iron is heavy.	entailment
A 6620 g iron is heavy. A 4400 g iron is light.	A 7397 g iron is heavy.	entailment
A 6620 g iron is heavy. A 4400 g iron is light.	A 7508 g iron is heavy.	entailment
A 6620 g iron is heavy. A 4400 g iron is light.	A 7619 g iron is heavy.	entailment
A 6620 g iron is heavy. A 4400 g iron is light.	A 3401 g iron is light.	entailment
A 6620 g iron is heavy. A 4400 g iron is light.	A 3623 g iron is light.	entailment
A 6620 g iron is heavy. A 4400 g iron is light.	A 3734 g iron is light.	entailment
A 6620 g iron is heavy. A 4400 g iron is light.	A 3845 g iron is light.	entailment
A 6620 g iron is heavy. A 4400 g iron is light.	A 3956 g iron is light.	entailment
A 6620 g iron is heavy. A 4400 g iron is light.	A 4178 g iron is light.	entailment
A 6620 g iron is heavy. A 4400 g iron is light.	A 6731 g iron is light.	contradiction
A 6620 g iron is heavy. A 4400 g iron is light.	A 6842 g iron is light.	contradiction
A 6620 g iron is heavy. A 4400 g iron is light.	A 6953 g iron is light.	contradiction
A 6620 g iron is heavy. A 4400 g iron is light.	A 7064 g iron is light.	contradiction
A 6620 g iron is heavy. A 4400 g iron is light.	A 7286 g iron is light.	contradiction
A 6620 g iron is heavy. A 4400 g iron is light.	A 7397 g iron is light.	contradiction
A 6620 g iron is heavy. A 4400 g iron is light.	A 7508 g iron is light.	contradiction
A 6620 g iron is heavy. A 4400 g iron is light.	A 7619 g iron is light.	contradiction
A 70 kg plant is heavy. A 30 kg plant is light.	A 16 kg plant is heavy.	contradiction
A 70 kg plant is heavy. A 30 kg plant is light.	A 20 kg plant is heavy.	contradiction
A 70 kg plant is heavy. A 30 kg plant is light.	A 22 kg plant is heavy.	contradiction
A 70 kg plant is heavy. A 30 kg plant is light.	A 24 kg plant is heavy.	contradiction
A 70 kg plant is heavy. A 30 kg plant is light.	A 26 kg plant is heavy.	contradiction
A 70 kg plant is heavy. A 30 kg plant is light.	A 30 kg plant is heavy.	contradiction
A 70 kg plant is heavy. A 30 kg plant is light.	A 70 kg plant is heavy.	entailment
A 70 kg plant is heavy. A 30 kg plant is light.	A 76 kg plant is heavy.	entailment
A 70 kg plant is heavy. A 30 kg plant is light.	A 80 kg plant is heavy.	entailment
A 70 kg plant is heavy. A 30 kg plant is light.	A 82 kg plant is heavy.	entailment
A 70 kg plant is heavy. A 30 kg plant is light.	A 84 kg plant is heavy.	entailment
A 70 kg plant is heavy. A 30 kg plant is light.	A 86 kg plant is heavy.	entailment
A 70 kg plant is heavy. A 30 kg plant is light.	A 88 kg plant is heavy.	entailment
A 70 kg plant is heavy. A 30 kg plant is light.	A 14 kg plant is light.	entailment
A 70 kg plant is heavy. A 30 kg plant is light.	A 16 kg plant is light.	entailment
A 70 kg plant is heavy. A 30 kg plant is light.	A 18 kg plant is light.	entailment
A 70 kg plant is heavy. A 30 kg plant is light.	A 20 kg plant is light.	entailment
A 70 kg plant is heavy. A 30 kg plant is light.	A 22 kg plant is light.	entailment
A 70 kg plant is heavy. A 30 kg plant is light.	A 26 kg plant is light.	entailment
A 70 kg plant is heavy. A 30 kg plant is light.	A 28 kg plant is light.	entailment
A 70 kg plant is heavy. A 30 kg plant is light.	A 30 kg plant is light.	entailment
A 70 kg plant is heavy. A 30 kg plant is light.	A 70 kg plant is light.	contradiction
A 70 kg plant is heavy. A 30 kg plant is light.	A 72 kg plant is light.	contradiction
A 70 kg plant is heavy. A 30 kg plant is light.	A 74 kg plant is light.	contradiction
A 70 kg plant is heavy. A 30 kg plant is light.	A 76 kg plant is light.	contradiction
A 70 kg plant is heavy. A 30 kg plant is light.	A 78 kg plant is light.	contradiction
A 70 kg plant is heavy. A 30 kg plant is light.	A 80 kg plant is light.	contradiction
A 70 kg plant is heavy. A 30 kg plant is light.	A 82 kg plant is light.	contradiction
A 70 kg plant is heavy. A 30 kg plant is light.	A 86 kg plant is light.	contradiction
A 70 kg plant is heavy. A 30 kg plant is light.	A 88 kg plant is light.	contradiction
A 710 kg buffalo is heavy. A 470 kg buffalo is light.	A 362 kg buffalo is heavy.	contradiction
A 710 kg buffalo is heavy. A 470 kg buffalo is light.	A 374 kg buffalo is heavy.	contradiction
A 710 kg buffalo is heavy. A 470 kg buffalo is light.	A 386 kg buffalo is heavy.	contradiction
A 710 kg buffalo is heavy. A 470 kg buffalo is light.	A 410 kg buffalo is heavy.	contradiction
A 710 kg buffalo is heavy. A 470 kg buffalo is light.	A 434 kg buffalo is heavy.	contradiction
A 710 kg buffalo is heavy. A 470 kg buffalo is light.	A 446 kg buffalo is heavy.	contradiction
A 710 kg buffalo is heavy. A 470 kg buffalo is light.	A 458 kg buffalo is heavy.	contradiction
A 710 kg buffalo is heavy. A 470 kg buffalo is light.	A 470 kg buffalo is heavy.	contradiction
A 710 kg buffalo is heavy. A 470 kg buffalo is light.	A 722 kg buffalo is heavy.	entailment
A 710 kg buffalo is heavy. A 470 kg buffalo is light.	A 734 kg buffalo is heavy.	entailment
A 710 kg buffalo is heavy. A 470 kg buffalo is light.	A 746 kg buffalo is heavy.	entailment
A 710 kg buffalo is heavy. A 470 kg buffalo is light.	A 758 kg buffalo is heavy.	entailment
A 710 kg buffalo is heavy. A 470 kg buffalo is light.	A 770 kg buffalo is heavy.	entailment
A 710 kg buffalo is heavy. A 470 kg buffalo is light.	A 782 kg buffalo is heavy.	entailment
A 710 kg buffalo is heavy. A 470 kg buffalo is light.	A 806 kg buffalo is heavy.	entailment
A 710 kg buffalo is heavy. A 470 kg buffalo is light.	A 818 kg buffalo is heavy.	entailment
A 710 kg buffalo is heavy. A 470 kg buffalo is light.	A 374 kg buffalo is light.	entailment
A 710 kg buffalo is heavy. A 470 kg buffalo is light.	A 386 kg buffalo is light.	entailment
A 710 kg buffalo is heavy. A 470 kg buffalo is light.	A 398 kg buffalo is light.	entailment
A 710 kg buffalo is heavy. A 470 kg buffalo is light.	A 410 kg buffalo is light.	entailment
A 710 kg buffalo is heavy. A 470 kg buffalo is light.	A 434 kg buffalo is light.	entailment
A 710 kg buffalo is heavy. A 470 kg buffalo is light.	A 446 kg buffalo is light.	entailment
A 710 kg buffalo is heavy. A 470 kg buffalo is light.	A 470 kg buffalo is light.	entailment
A 710 kg buffalo is heavy. A 470 kg buffalo is light.	A 710 kg buffalo is light.	contradiction
